#Amharic Name	Name Type	Alternate Spelling
ሸዋንዳኝ	Male	
ሸዋንግዢው	Female	
ሸዋአማረ	Male	
ሸዋአነሰሽ	Female	
ሸዋአፈራ	Male	
ሸዋአፈራሁ	Both	
ሸዋወርቅ	Both	
ሸዋአለም	Both	
ሸዋዘውድ	Both	
ሸዋፀሐይ	Both	ሸዋፀሃይ
ሸዋጌጥ	Both	
ሸዋፀጋ	Both	
ሸዋፈራው	Male	
ሸጋ	Male	
ሸጌ	Male	
ሹመቴ	Male	
ሺረጋ	Male	
ሺፋ	Male	
ሻሚል	Male	
ሻሽወርቅ	Female	
ሻሺቱ	Female	
ሸዋ ረገድ	Both	
ሸዋ ርካብሽ	Female	
ሸዋ ፈራ	Both	
ሸዋን ግዛው	Male	
ሸዋዬ	Female	
ሸዌ	Don't Know	
ሸው ፈራ	Unknown	
ሸውራራ	Other	
ሸዎንግዛዉ	Male	
ሸፋፋ	Other	
ሹሉዳ	Other	
ሹልክታ	Other	
ሹልዳ	Other	
ሹማምንት	Other	
ሹሜ	Male	
ሹም	Other	
ሹምሲያ	Female	
ሹምዬ	Male	
ሹሩባ	Other	
ሹራብ	Other	
ሹርቤ	Other	
ሹካ	Other	
ሺህ	Other	
ሺመልስ	Male	
ሺምልጃሽ	Female	
ሺሬ	Other	
ሺበሺ	Male	
ሺበት	Other	
ሺብሬ	Other	
ሺታ	Female	
ሺታዬ	Female	
ሺቶ	Female	
ሺፈራው	Male	
ሺፋው	Male	
ሻህላ	Other	
ሻለቃ	Other	
ሻላ	Other	
ሻሚል	Male	
ሻማ	Other	
ሻሜ	Other	
ሻሜል	Other	
ሻምላ	Other	
ሻምበል	Male	
ሻምቡ	Male	
ሻረው	Male	
ሻሸ	Female	
ሻሸመኔ	Other	
ሻሼ	Female	
ሻሽ	Other	
ሻሾ	Other	
ሻንቅላ	Other	
ሻንቆ	Male	
ሻንጣ	Other	
ሻኛ	Other	
ሻውል	Male	
ሻይ	Other	
ሻጉራ	Other	
ሻግያ	Other	
ሻፊ	Male	
ሼባ	Other	
ሼቻ	Other	
ሽለላ	Other	
ሽል	Other	
ሽልማት	Other	
ሽልቀቃ	Other	
ሽልጦ	Other	
ሽመል	Other	
ሽመልስ	Male	
ሽማግሌ	Other	
ሽምቃቅ	Other	
ሽምቅ	Other	
ሽምብራ	Other	
ሽምጥ	Other	
ሽረት	Other	
ሽርሽር	Other	
ሽርጥ	Other	
ሽሮ	Other	
ሽሽት	Other	
ሽሽግ	Other	
ሽቅብ	Other	
ሽበሺ	Male	
ሽባ	Other	
ሽባባው	Male	
ሽቤ	Don't Know	
ሽብልቅ	Other	
ሽብሩ	Male	
ሽብር	Other	
ሽብሬ	Male	
ሽቦ	Other	
ሽቱ	Both	
ሽታ	Female	
ሽታ ሽቶ	Other	
ሽታሽቶ	Other	
ሽታነሽ	Female	
ሽታሁን	Male	
ሽታው	Male	
ሽታዬ	Female	
ሽቶ	Both	
ሽንቅጡ	Male	
ሽንቅጥ	Male	
ሽንተ ማጥ	Unknown	
ሽንገላ	Other	
ሽንጥ	Other	
ሽንፈተኛ	Other	
ሽንፈተኞች	Other	
ሽንፈት	Other	
ሽንፊላ	Other	
ሽኩር	Other	
ሽኩቻ	Don't Know	
ሽኮኮ	Other	
ሽውራራ	Unknown	
ሽውታ	Other	
ሽያጭ	Other	
ሽጉጥ	Other	
ሽጉጤ	Male	
ሽግግር	Other	
ሽፈራው	Male	
ሽፋሽፍት	Other	
ሽፋው	Male	
ሽፋጭ	Other	
ሽፍታ	Other	
ሽፍን	Other	
ሽፍጠኛ	Other	
ሾላ	Other	
ሾርባ	Other	
ሾርኒ	Other	
ሾተል	Other	
ሾኔ	Other	
ሾገሬ	Other	
ቀለህ	Other	
ቀለመ	Other	
ቀለመወርቅ	Female	
ቀለሙ	Male	
ቀለም	Both	
ቀለምሲስ	Other	
ቀለሟ	Female	
ቀለበት	Other	
ቀለብ	Other	
ቀለታ	Male	
ቀላቲ	Other	
ቀላዋጭ	Other	
ቀላድ	Other	
ቀላጤ	Other	
ቀላፎ	Other	
ቀልባሽ	Other	
ቀልቤሳ	Male	
ቀልደኛ	Other	
ቀልድ	Other	
ቀልጣፋ	Other	
ቀመር	Other	
ቀመሪያ	Female	
ቀሚስ	Other	
ቀማኛ	Other	
ቀምበጥ	Other	
ቀረርቶ	Other	
ቀረጥ	Other	
ቀረፋ	Other	
ቀራንዮ	Other	
ቀርሳ	Other	
ቀርሺ	Other	
ቀርቀሃ	Other	
ቀርበታ	Other	
ቀርጨሞ	Other	
ቀሰም	Other	
ቀሰስተኛ	Other	
ቀሲስ	Other	
ቀስቃሽ	Other	
ቀስተኛ	Other	
ቀስት	Other	
ቀበሌ	Other	
ቀበርቾ	Other	
ቀበሮ	Other	
ቀበቶ	Other	
ቀበና	Place	
ቀበኛ	Other	
ቀብርቾ	Other	
ቀብድ	Other	
ቀነአ	Other	
ቀነኒ	Male	
ቀነኒሳ	Male	ቀነኒሣ
ቀነአ	Male	ቀነዓ
ቀኑብሽ	Female	
ቀና	Other	
ቀናተኛ	Other	
ቀናኢ	Other	
ቀናው	Other	
ቀን	Other	
ቀንበር	Other	
ቀንበጥ	Other	
ቀንብር	Other	
ቀንደኛ	Other	
ቀንዲል	Other	
ቀንድ	Other	
ቀንዶ	Other	
ቀንጠፋ	Other	
ቀኖ	Other	
ቀኖና	Other	
ቀኖናዊ	Other	
ቀኖናዊያን	Other	
ቀኖናውያን	Other	
ቀኛዝማች	Other	
ቀኝ	Other	
ቀውላላ	Other	
ቀውስ	Other	
ቀውጢ	Other	
ቀያሽ	Other	
ቀያቴ	Other	
ቀዬ	Other	
ቀይ	Other	
ቀይ ባህር	Place	
ቀይህ	Other	
ቀደም	Other	
ቀደር	Other	
ቀዳማዊ	Other	
ቀዳማይ	Other	
ቀዳዳ	Other	
ቀዶ ጥገና	Other	
ቀጁላ	Other	
ቀጄላ	Male	
ቀጋ	Other	
ቀጠሮ	Other	
ቀጠና	Other	
ቀጥቃጭ	Other	
ቀጥታ	Other	
ቀጨሞ	Other	
ቀጨኔ	Other	
ቀጭ	Other	
ቀጭኔ	Other	
ቀጭን	Other	
ቀጸላ	Male	
ቀጸላማርያም	Female	
ቀጸላወርቅ	Female	
ቁምነገር	Male	
ቀፈት	Other	
ቀፎ	Other	
ቁልል	Other	
ቁልቁለት	Other	
ቁልቁል	Other	
ቁልቋል	Other	
ቁልቢ	Other	
ቁልፍ	Other	
ቁማር	Other	
ቁማርተኛ	Other	
ቁማጭ	Other	
ቁም ነገር	Male	
ቁምላቸው	Male	
ቁምጣ	Other	
ቁምጥና	Other	
ቁረን	Other	
ቁረንጮ	Other	
ቁረኛ	Other	
ቁራ	Other	
ቁራኛ	Other	
ቁራጭ	Other	
ቁር	Other	
ቁርሴ	Other	
ቁርስ	Other	
ቁርቁራ	Other	
ቁርበት	Other	
ቁርባ	Other	
ቁርባን	Other	
ቁርአን	Other	
ቁርእን	Other	
ቁርዝ	Other	
ቁርጠት	Other	
ቁርጠኛ	Other	
ቁርጥ	Other	
ቁርጥማት	Other	
ቁርጥራጭ	Other	
ቁርጭምጭምት	Other	
ቁስ አካላነት	Other	
ቁስ አካላዊ	Other	
ቁስ አካል	Other	
ቁስ አካልነት	Other	
ቁስለኛ	Other	
ቁስል	Other	
ቁስቋም	Other	
ቁስጥንጥንያ	Other	
ቁኒ	Other	
ቁና	Other	
ቁንቁን	Other	
ቁንዲ	Other	
ቁንዶ በርበሬ	Other	
ቁንጣን	Other	
ቁንጥጫ	Other	
ቁንጫ	Other	
ቁንጮ	Other	
ቁንጽል	Other	
ቁጠባ	Other	
ቁጢት	Other	
ቁጥር	Other	
ቁጥቋጦ	Other	
ቁጥጥር	Other	
ቁፋሮ	Other	
ቂል	Other	
ቂም	Other	
ቂርቆስ	Other	
ቂንድ	Other	
ቂጣ	Other	
ቂጥኝ	Other	
ቃለ አጋኖ	Other	
ቃለ ጉባኤ	Other	
ቃለአብ	Male	
ቃለክርስቶስ	Male	
ቃሊድ	Male	
ቃሉ	Male	
ቃሊብ	Other	
ቃሊቲ	Other	
ቃላት	Other	
ቃሌም	Other	
ቃል	Other	
ቃልቻ	Other	
ቃሪያ	Other	
ቃሬዛ	Other	
ቃርያ	Other	
ቃሲም	Male	
ቃተኛ	Other	
ቃታ	Other	
ቃና	Other	
ቃና ዘገሊላ	Place	
ቃንቄ	Other	
ቃኖ	Other	
ቃኘው	Male	
ቃየል	Male	
ቃዲ	Other	
ቃጤ	Other	
ቃጫ	Other	
ቃጭል	Other	
ቄራ	Other	
ቄርሎስ	Other	
ቄሳር	Other	
ቄስ	Other	
ቄብ	Other	
ቄንሳ	Other	
ቄንሶ	Other	
ቄንጠኛ	Other	
ቄንጥ	Other	
ቄደር	Other	
ቄጠማ	Other	
ቅሌት	Other	
ቅል	Other	
ቅልሞሽ	Other	
ቅልበሳ	Other	
ቅልብ	Other	
ቅልጣን	Other	
ቅልጥም	Other	
ቅመማ	Other	
ቅመም	Other	
ቅማል	Other	
ቅማት	Other	
ቅማንት	Other	
ቅምቡርስ	Other	
ቅምብቻ	Other	
ቅምጥ	Other	
ቅምጥል	Other	
ቅምጦት	Other	
ቅምጫና	Other	
ቅምጭብ	Other	
ቅሪላ	Other	
ቅሪት	Other	
ቅራቅንቦ	Other	
ቅራኔ	Other	
ቅሬ	Other	
ቅሬታ	Other	
ቅርሩ	Other	
ቅርሴ	Other	
ቅርስ	Other	
ቅርሶች	Other	
ቅርሻት	Other	
ቅርቃብ	Other	
ቅርንጫፍ	Other	
ቅርንጫፎች	Other	
ቅርንጭፎች	Other	
ቅርንፉድ	Other	
ቅርጫ	Other	
ቅርጫት	Other	
ቅርጽ	Other	
ቅርፊት	Other	
ቅሲም	Other	
ቅስም	Other	
ቅስቀሳ	Other	
ቅስት	Other	
ቅስና	Other	
ቅቅል	Other	
ቅበላ	Other	
ቅባ ኑግ	Other	
ቅባት	Other	
ቅባቱ	Male	
ቅቤ	Other	
ቅብአ ቅዱስ	Other	
ቅብኣት	Other	
ቅብዝብዝ	Other	
ቅብጥ	Other	
ቅናሽ	Other	
ቅናት	Other	
ቅናጅ	Other	
ቅኔ	Other	
ቅንስናሽ	Other	
ቅንቀና	Other	
ቅንአት	Other	
ቅንጅት	Other	
ቅንጣት	Other	
ቅንጦት	Other	
ቅንጭብት	Unknown	
ቅንፍ	Other	
ቅኝ	Other	
ቅዘን	Other	
ቅየሳ	Other	
ቅያስ	Other	
ቅዱሰ	Other	
ቅዱሳት	Other	
ቅዱሳን	Other	
ቅዱስ	Male	
ቅዳሜ	Other	
ቅዳሜ ሱር	Other	
ቅድመ	Other	
ቅድሚያ	Other	
ቅድስተ	Female	
ቅድስት	Female	
ቅጠል	Other	
ቅጣት	Other	
ቅጣው	Male	
ቅጣቸው	Male	
ቅጥራን	Other	
ቅጥር	Other	
ቅጥቅጣት	Other	
ቅጥያ	Other	
ቅጽ	Other	
ቅጽል	Other	
ቅጽበታዊ	Other	
ቅጽበት	Other	
ቅፍርናሆም	Other	
ቆለኛ	Other	
ቆላ	Other	
ቆላ ድባ	Place	
ቆላፋ	Other	
ቆሌ	Other	
ቆሎ	Other	
ቆመጥ	Other	
ቆማጣ	Other	
ቆምስ	Other	
ቆሞስ	Unknown	
ቆረቆር	Other	
ቆሪ	Other	
ቆራጥ	Other	
ቆራጭ	Other	
ቆርቆሮ	Other	
ቆርቾ	Other	
ቆርነሌዎስ	Other	
ቆሮንጦስ	Other	
ቆሳቁስ	Other	
ቆስጠንጢኖስ	Male	
ቆስጣ	Other	
ቆሽማዳ	Other	
ቆሽት	Other	
ቆቃ	Other	
ቆበ	Other	
ቆበር	Other	
ቆብ	Other	
ቆቦ	Other	
ቆቱ	Other	
ቆንስል	Other	
ቆንዳላ	Other	
ቆንዶ በርበሬ	Other	
ቆንጅት	Female	ቆንጂት
ቆንጥር	Other	
ቆዳ	Other	
ቆጠራ	Other	
ቆጥ	Other	
ቆጭቶ	Other	
ቆጮ	Other	
ቆፈን	Other	
ቋሊማ	Other	
ቋሚ	Other	
ቋር	Other	
ቋቁቻ	Other	
ቋት	Other	
ቋንጃ	Other	
ቋንጣ	Other	
ቋያ	Other	
ቋግሚት	Other	
ቋጥኝ	Other	
በሀኪም	Other	
በሀብቱ	Male	
በሀብትሽ	Female	
በለሳ	Other	
በለስ	Male	
በለው	Male	
በለጠ	Male	
በለጠች	Female	
በለጡ	Female	
በለጤ	Female	
በለጥሻቸው	Female	
በለጥሽ	Female	
በላተኛ	Other	
በላቸው	Male	
በላይ	Male	
በላይ ሁን	Male	
በላይ ነህ	Male	
በላይ ነሽ	Female	
በላይነህ	Male	
በልሁ	Male	
በልዩ	Female	
በልዩወርቅ	Female	
በልግ	Other	
በረሀ	Other	
በረሃ	Other	
በረህ	Unknown	
በረራ	Other	
በረት	Other	
በረንዳ	Other	
በረኛ	Other	
በረከተአብ	Male	
በረከት	Male	
በረክ	Other	
በረኸት	Male	
በረደድ	Other	
በረዳ	Male	
በረዶ	Other	
በረጋ	Other	
በረጋህልኝ	Male	
በሪ	Other	
በሪሁን	Male	
በሪዳ	Other	
በራሪ	Other	
በራኪ	Other	
በራኺ	Other	
በራዡ	Other	
በራዥ	Other	
በራፍ	Other	
በሬ	Other	
በሬሳ	Other	
በር	Other	
በርካ	Male	
በር ይሁን	Male	
በርሄ	Male	
በርሚል	Other	
በርሜል	Other	
በርሞሌ	Unknown	
በርሳ ሰዲ	Unknown	
በርበሬ	Other	
በርባን	Other	
በርቱማ	Other	
በርቱካ	Other	
በርታ	Male	
በርቶሎሜዎስ	Other	
በርናባስ	Male	
በርኖስ	Other	
በርጨቃ	Other	
በርጩማ	Other	
በሰጊድ	Other	
በሱ ፈቃድ	Male	
በስተርጅና	Other	
በስፋ ነሽ	Unknown	
በሶ	Other	
በሶ ብላ	Other	
በሹ	Other	
በሺር	Other	
በሻህ	Male	
በሻዳ	Other	
በሽሎ	Other	
በሽር	Male	
በሽታ	Other	
በቀለ	Male	
በቀለች	Female	
በቀሉ	Female	
በቀል	Other	
በቀልት	Other	
በቀት	Other	
በቁሙ	Other	
በቃሉ	Male	
በቆልት	Other	
በተሀ	Other	
በትረ	Male	
በትረማርያም	Male	
በትረስላሴ	Male	
በትረወርቅ	Male	
በትሩ	Male	
በትእዛዙ	Male	
በቸረር	Other	
በነበሩ	Male	
በኒአምር	Male	
በንቲ	Male	
በአሉ	Male	
በአካል	Male	
በኣሉ	Male	
በኣላት	Other	
በኣል	Other	
በእምነት	Both	
በእውቀቱ	Male	
በእውቀት	Other	
በእደ	Male	በዕደ
በኩረ	Male	
በኩረማርያም	Male	
በኩረብርሃን	Male	
በኩረፅዮን	Male	
በክሪ	Male	
በኩራይ	Male	
በኩር	Male	
በክሩ	Male	
በክሪ	Male	
በዘፈቀደ	Other	
በዙ	Both	
በዛ	Other	
በዛሽ	Female	
በዛወርቅ	Female	
በዝናሽ	Female	
በዛበህ	Don't Know	
በዛብህ	Male	
በዜ	Other	
በዝባዥ	Other	
በየነ	Male	
በየነች	Female	
በያን	Male	
በዬነ	Don't Know	
በይነ ትግብርት	Unknown	
በይን	Male	
በደሌ	Other	
በደል	Other	
በደኖ	Other	
በደዊ	Male	
በደዌ	Other	
በዲሳ	Other	
በዳኔ	Male	
በዳይ	Other	
በዳዳ	Male	
በድሉ	Male	
በድሏ	Female	
በድሩ	Male	
በድሪ	Male	
በድሪያ	Female	
በድን	Other	
በድአሶ	Male	
በድጋፍ	Other	
በጅሮንድ	Other	
በጊ	Other	
በጋ	Other	
በጋሻው	Male	
በጌምድር	Place	
በግ	Other	
በጎ	Other	
በጐ	Other	በጎ
በጣጢስ	Other	
በጨር	Other	
በጸሃ	Other	
በጽሃ	Male	
በጽሃሰናይ	Male	
በፈቃደ	Other	
በፈቃዱ	Male	
በፍርዱ	Male	
በፍታ	Other	
በኃይሉ	Male	
በኃይሏ	Female	
ቡሀቃ	Other	
ቡሄ	Other	
ቡሆ	Don't Know	
ቡሊ	Other	
ቡላ	Other	
ቡሌ	Other	
ቡልቲ	Male	
ቡልቻ	Male	
ቡልጋ	Place	
ቡልቶ	Male	
ቡራቡሬ	Other	
ቡራኬ	Other	
ቡሬ	Other	
ቡርቃ	Male	
ቡሰር	Male	
ቡሰይሪ	Male	
ቡሴይር	Male	
ቡሽራ	Male	
ቡቃያ	Other	
ቡቅሬ	Other	
ቡባሞ	Don't Know	
ቡቱቶ	Other	
ቡታ	Other	
ቡታ ጅራ	Place	
ቡችላ	Other	
ቡችሎች	Other	
ቡና	Other	
ቡናማ	Other	
ቡንኝ	Other	
ቡአ	Other	
ቡከን	Other	
ቡይት	Other	
ቡድን	Other	
ቡጢ	Other	
ቢሆነኝ	Male	
ቢለዋ	Other	
ቢልልኝ	Male	
ቢልባህ	Other	
ቢምረው	Male	
ቢረሳ	Male	
ቢረዳ	Male	
ቢረጋ	Male	
ቢሻው	Male	
ቢራ	Other	
ቢራቢሮ	Other	
ቢራቱ	Male	
ቢርመጂ	Male	
ቢሰውር	Male	
ቢሻሽ	Female	
ቢሾፍቱ	Place	
ቢቂላ	Male	
ቢተው	Male	
ቢተውልኝ	Male	
ቢትወደድ	Male	
ቢነጋ	Other	
ቢዘን	Other	
ቢያዝን	Other	
ቢያድጉ	Other	
ቢያድግልኝ	Male	
ቢጫ	Other	
ቢፍቱ	Male	
ባሃር	Other	
ባሃዳድ	Other	
ባህረ	Male	
ባህረ ነጋሽ	Place	
ባህረኛ	Other	
ባህር	Other	
ባህር ማሽላ	Unknown	
ባህር ነጋሽ	Place	
ባህር ዳር	Place	
ባህርያት	Other	
ባህርይ	Other	
ባህታ	Male	ባሕታ
ባህታዊ	Other	
ባህሮም	Male	
ባለ	Other	
ባለ ሟል	Other	
ባለ እኩል	Other	
ባለ እጅ	Other	
ባለስልጣን	Other	
ባለቤት	Other	
ባለኩል	Other	
ባለጅ	Other	
ባሊላ	Other	
ባላ	Other	
ባላምበራስ	Unknown	
ባላምባራስ	Male	
ባላባታዊ	Other	
ባላባታዊነት	Other	
ባላባት	Other	
ባላንጋራ	Other	
ባላንጣ	Other	
ባላገር	Other	
ባላጋራ	Other	
ባሌ	Other	
ባል	Other	
ባል ሟል	Other	
ባልቴት	Other	
ባልትና	Other	
ባልቻ	Male	
ባልቾ	Other	
ባልንጀራ	Other	
ባልንጅራ	Other	
ባልከው	Male	
ባልደረባ	Other	
ባልደራስ	Other	
ባልዲ	Other	
ባልዳ	Other	
ባልጭት	Other	
ባሕረ	Male	ባህረ
ባሕረስላሴ	Male	ባህረስላሴ
ባሕረጥበብ	Male	ባህረጥበብ
ባሕሪ	Male	ባህሪ
በሕርነሽ	Female	በህርነሽ
ባሕሯ	Female	ባህሯ
ባሕሩ	Male	ባህሩ
ባራኪ	Male	
ባምቡሌ	Other	
ባምነው	Male	
ባረንቱ	Other	
ባሩዳ	Other	
ባሩድ	Other	
ባሪእ	Other	
ባሪያ	Other	
ባሪያዎች	Other	
ባራቱማ	Other	
ባሬታ	Other	
ባሬንቱ	Other	
ባርነት	Other	
ባርኔጣ	Other	
ባርካ	Other	
ባርያ	Other	
ባሮች	Other	
ባሳዝነው	Male	
ባስሊኒ	Other	
ባስልዮስ	Male	
ባሻ	Male	
ባሻገር	Other	
ባቅላባ	Other	
ባቆየች	Female	
ባቡ	Other	
ባቡር	Other	
ባቢሌ	Place	
ባተሌ	Other	
ባቲ	Place	
ባት	Other	
ባት ወሰን	Unknown	
ባት ይርጉ	Unknown	
ባት ይዋሉ	Unknown	
ባኒ	Other	
ባና	Other	
ባንት አየሁ	Male	ባንታየሁ
ባንት ይርጉ	Male	
ባንት ይወሰን	Male	
ባንት ይዋሉ	Male	
ባንች ይርጉ	Female	
ባንች ይርጋ	Female	ባንቺይርጋ
ባንቺአምላክ	Female	
ባንክ	Don't Know	
ባንዲራ	Other	
ባንዳ	Other	
ባንጃው	Male	
ባእዳን	Other	
ባእድ	Other	
ባካሉ	Male	
ባኮ	Other	
ባኰ	Place	
ባዕላይ	Other	
ባዘቶ	Male	
ባዙቃ	Other	
ባዚን	Male	
ባዝራ	Other	
ባዩ	Male	
ባዩሽ	Female	
ባዪ	Both	
ባየቻ	Male	
ባዩልኝ	Male	
ባዬ	Male	
ባያብል	Male	
ባዩአለም	Male	
ባይህ	Male	
ባደገች	Female	
ባደገ	Male	
ባይለየኝ	Male	
ባይሩ	Don't Know	
ባይሳ	Male	
ባይተዋር	Other	
ባይነሳኝ	Male	
ባይንሳኝ	Male	
ባይከዳኝ	Male	
ባደንጋ	Don't Know	
ባደግ	Male	
ባዲያብ	Don't Know	
ባድማ	Other	
ባዶ	Other	
ባጥ	Other	
ባፈና	Female	
ቤለማ	Other	
ቤላማ	Unknown	
ቤላም	Other	
ቤሳ	Other	
ቤተ	Both	
ቤተልሄም	Female	
ቤተመድህን	Male	
ቤተስላሴ	Male	
ቤተ ሰብ	Other	
ቤተማርያም	Both	
ቤት	Other	
ቤቶች	Other	
ቤኛ	Male	
ቤካ	Other	
ቤዛ	Both	
ቤዛነሽ	Female	
ቤዛቸው	Both	
ቤዛወርቅ	Both	
ቤዛዊት	Female	
ቤዶ	Other	
ብሄረ ሰብ	Other	
ብሄረ ሰቦች	Other	
ብሄረ ስብ	Unknown	
ብሄረተኛ	Other	
ብሄረተኛነት	Other	
ብሄራዊ	Other	ብሔራዊ
ብሄር	Other	ብሔር
ብሄርነት	Other	
ብሄሮች	Other	
ብለሽ	Other	
ብላሽ	Other	
ብላታ	Other	
ብላቴና	Other	
ብላቴን	Other	
ብሌን	Female	
ብል	Other	
ብልሀተኛ	Other	
ብልሀት	Other	
ብልሃተኛ	Other	
ብልሃት	Other	
ብልህ	Other	
ብልማ	Other	
ብልሽት	Other	
ብልቃጥ	Other	
ብልብላ	Other	
ብልት	Other	
ብልኮ	Other	
ብልጭታ	Other	
ብሎን	Other	
ብሔራዊ	Other	
ብሔር	Other	
ብረታ ብረት	Other	
ብረት	Other	
ብረት ለበስ	Other	
ብሩ	Male	
ብሩህ	Male	
ብሩህአለም	Male	
ብሩሽ	Other	
ብሩኬ	Male	
ብሩክ	Male	
ብሩክታዊት	Female	
ብሩክት	Female	
ብሪቱ	Female	
ብሪንጥ	Other	
ብራና	Other	
ብራኳ	Other	
ብሬ	Other	
ብር	Other	
ብር ነሽ	Female	
ብርሀነ	Male	
ብርሃነ	Male	
ብርሃነሕይወት	Male	
ብርሃነመስቀል	Male	
ብርሃነስላሴ	Male	
ብርሃነየሱስ	Male	
ብርሃኑ	Male	
ብርሃኔ	Both	
ብርሃን	Both	
ብርሌ	Other	
ብርቂቱ	Female	
ብርቄ	Both	
ብርቁ	Male	
ብርቅ	Other	
ብርቅ ነሽ	Female	
ብርቅነሽ	Female	
ብርብራ	Other	
ብርብር	Other	
ብርቱ	Other	
ብርቱካን	Female	
ብርታት	Other	
ብርንዶ	Other	
ብርኩማ	Other	
ብርክቲ	Female	
ብርክት	Other	
ብርዛፍ	Male	
ብርዝ	Other	
ብርዞ	Other	
ብርዬ	Other	
ብርዳም	Other	
ብርድ	Other	
ብርጩፋ	Other	
ብርጭቆ	Other	
ብሳና	Other	
ብስለት	Other	
ብስል	Other	
ብስል ተቀሊል	Unknown	
ብስራተ	Both	ብሥራተ
ብስራት	Both	ብሥራት
ብስኩቴ	Female	
ብስኩት	Female	
ብሶት	Other	
ብሽሽት	Other	
ብቃት	Other	
ብቅል	Other	
ብብት	Other	
ብታ ጅራ	Don't Know	
ብትወጣ	Other	
ብቸሬ	Other	
ብቸና	Place	
ብቸኛ	Other	
ብናኝ	Other	
ብንያሚን	Male	
ብንያም	Male	
ብእር	Other	
ብኩርና	Other	
ብኩን	Other	
ብዙ	Both	
ብዙ ነህ	Male	
ብዙ ነሽ	Female	
ብዙሃን	Other	
ብዙነህ	Male	
ብዙአየሁ	Both	
ብዙወርቅ	Both	
ብዙዓለም	Both	
ብዝበዛ	Other	
ብዝባዛ	Other	
ብድር	Other	
ብጉር	Other	
ብጉንጅ	Other	
ብጡል	Male	
ብጤ	Other	
ብጹዕን	Male	
ብጽአት	Female	
ብጽእት	Female	ብፅዕት
ብጽእቲ	Female	ብፅዕቲ
ቦለቄ	Other	
ቦለቅያ	Other	
ቦላሌ	Other	
ቦሌ	Other	
ቦልቦሌ	Other	
ቦረና	Other	
ቦረን	Other	
ቦረንትቻ	Other	
ቦረዳ	Other	
ቦሩ	Other	
ቦራ	Other	
ቦሬ	Other	
ቦርሳ	Other	
ቦርዴ	Other	
ቦርጌ	Male	
ቦርጋ	Male	
ቦርጭ	Other	
ቦሰና	Female	
ቦቃ	Other	
ቦቆጂ	Place	
ቦታ	Other	
ቦና	Other	
ቦንሳ	Other	
ቦንዳ	Other	
ቦንጋ	Male	
ቦኩ	Other	
ቦካ	Other	
ቦኮ	Other	
ቦዘና	Other	
ቦዘኔ	Other	
ቦዘኔነት	Other	
ቦይና	Other	
ቦዲቲ	Unknown	
ቦዲቴ	Other	
ቦዳ	Other	
ቦጄ	Other	
ቦጋለ	Male	
ቦጋለች	Female	
ቦጌ	Both	
ቦጐስ	Don't Kno	ቦጎስ
ቧ ያለው	Male	
ቧንቧ	Other	
ቧያለው	Male	
ቧጋች	Don't Know	
ቨርሙጥ	Other	
ተሀድሶ	Other	
ተሁለደሬ	Don't Know	
ተለዋዋጭ	Other	
ተሊላ	Male	
ተላሌ	Male	
ተላይነህ	Male	
ተላላኪ	Other	
ተላላፊ	Other	
ተልአል	Male	
ተልእል	Other	
ተልእኮ	Other	
ተመልሶ	Other	
ተመልካች	Other	
ተመሳሳይ	Other	
ተመስገን	Male	
ተመናይ	Other	
ተመን	Other	
ተመኙ	Other	
ተመኙሽ	Female	
ተመኝ	Other	
ተሙን	Other	
ተማም	Male	
ተማሪዎች	Other	
ተምር	Other	
ተምቤን	Other	
ተምትሜ	Other	
ተምች	Other	
ተምኔታዊ	Other	
ተምኔታዊነት	Other	
ተምኔት	Other	
ተሟጋች	Other	
ተረበኛ	Other	
ተረብ	Other	
ተረተር	Other	
ተረኛ	Other	
ተረፈ	Male	
ተረፈች	Female	
ተረፉ	Other	
ተራ	Other	
ተራማጅ	Other	
ተራራማ	Other	
ተራቢ	Other	
ተራዳ	Other	
ተራድኦ	Other	
ተርብ	Other	
ተርታ	Other	
ተርፉ	Other	
ተርፋ	Other	
ተርፋሳ	Other	
ተሰሎንቄ	Don't Know	
ተሰማ	Male	
ተሰራ	Male	
ተሰራች	Female	
ተሰነይ	Other	
ተሰፋ ሁን	Male	
ተሳቢ	Other	
ተሳትፎ	Other	
ተስማሚ	Other	
ተስቦ	Other	
ተስፉ	Male	
ተስፋ	Male	
ተስፋስላሴ	Male	
ተስፋኪሮስ	Male	
ተስፋዓለም	Male	
ተስፋጊዮርጊስ	Male	
ተስፋጽዮን	Male	
ተስፋጋብር	Male	
ተስፋ የሱስ	Male	
ተስፋ የስ	Male	
ተስፋ-ሁን	Male	
ተስፋ-ቢስ	Other	
ተስፋ-ነሽ	Female	ተስፋዬነሽ
ተስፋው	Male	
ተስፋዝጊ	Other	ተስፋእዝጊ
ተስፋየስ	Male	
ተስፋዬ	Male	
ተስፋይ	Male	
ተስፍ	Other	
ተስፍዬ	Male	
ተሻለ	Other	
ተሻገር	Male	
ተሽከርካሪ	Other	
ተሽከርካሪዎች	Don't Know	
ተሾመ	Male	
ተሾመች	Female	
ተቀባ	Other	
ተቀባሽ	Female	
ተቀባይ	Other	
ተቀታ	Other	
ተቀናቃኝ	Other	
ተቀዳ	Male	
ተቀዳሚ	Other	
ተቀጥላ	Other	
ተቃዋሚ	Other	
ተቃውሞ	Other	
ተቆጣጣሪ	Other	
ተቋመ	Female	
